SOC_C_3300;P_AC_C_3300;C_C_3300;V_C_3300;Ta_C_3300;SOC_C_2700;P_AC_C_2700;C_C_2700;V_C_2700;_C_2700;SOC_C_1650;P_AC_C_1650;C_C_1650;V_C_1650;Ta_C_1650;SOC_C_1000;P_AC_C_1000;C_C_1000;V_C_1000;Ta_C_1000;SOC_C_660;P_AC_C_660;C_C_660;V_C_660;Ta_C_660;SOC_C_330;P_AC_C_330;C_C_330;V_C_330;Ta_C_330;SOC_D_3300;P_AC_D_3300;C_D_3300;V_D_3300;Ta_D_3300;SOC_D_2700;P_AC_D_2700;C_D_2700;V_D_2700;_D_2700;SOC_D_1650;P_AC_D_1650;C_D_1650;V_D_1650;Ta_D_1650;SOC_D_1000;P_AC_D_1000;C_D_1000;V_D_1000;Ta_D_1000;SOC_D_660;P_AC_D_660;C_D_660;V_D_660;Ta_D_660;SOC_D_330;P_AC_D_330;C_D_330;V_D_330;Ta_D_330;Legend :
23;-3271;-56.85;51.17;15.45;22;-2700;-49.99119941;51.309031;22.31;22;1647;-29.18316441;50.577106;25.723;22;-1099;-18.19751845;50.646429;25.11;21;-641;-11.78;50.34;27.263;21;-312;-5.570008;50.443565;12.718;88;3374;64.56;55.04;15.17;89;2765;52.47;56.42;21.37;89;1693;31.10;56.07;24.23;90;1139;19.09;56.42;19.43;90;685;12.47;56.03;22.32;90;363;6.64;56.94;18.487;
23;-3275;-56.85;51.17;15.46;22;-2698;-49.9516844;51.311583;22.276;22;1650;-29.35783966;50.582741;25.733;22;-1099;-18.37466329;50.64813;25.1;21;-642;-11.69;50.34;27.218;21;-310;-5.449936;50.443246;12.709;88;3374;64.63;55.03;15.14;89;2766;52.30;56.41;21.38;89;1693;31.10;56.07;24.24;90;1139;19.09;56.42;19.42;90;682;12.47;56.03;22.29;90;364;6.67;56.94;18.487;
23;-3276;-56.85;51.18;15.48;22;-2700;-49.98322395;51.317218;22.269;22;1650;-29.17831839;50.585506;25.765;22;-1097;-18.37364626;50.650044;25.113;21;-640;-11.69;50.34;27.174;21;-310;-5.378832;50.44431;12.721;88;3371;64.60;55.02;15.13;89;2770;52.28;56.41;21.38;89;1692;31.09;56.06;24.23;90;1139;19.09;56.42;19.42;90;682;12.42;56.03;22.31;90;364;6.66;56.94;18.512;
23;-3276;-56.99;51.19;15.46;22;-2702;-50.01796878;51.319557;22.225;22;1649;-29.17617223;50.589227;25.773;22;-1097;-18.372751;50.651851;25.119;21;-639;-11.69;50.34;27.17;21;-312;-5.571001;50.445479;12.728;88;3368;64.67;55.02;15.14;89;2769;52.47;56.40;21.37;89;1689;31.03;56.06;24.23;90;1140;19.11;56.41;19.42;90;680;12.42;56.03;22.26;90;363;6.66;56.93;18.518;
23;-3275;-56.85;51.19;15.46;22;-2696;-49.90266136;51.323916;22.147;22;1647;-29.35216336;50.592523;25.779;22;-1098;-18.54949782;50.653978;25.122;21;-637;-11.65;50.34;27.172;21;-312;-5.550705;50.445479;12.778;88;3366;64.76;55.01;15.13;88;2765;52.14;56.39;21.35;89;1692;31.09;56.05;24.21;90;1139;19.10;56.41;19.42;90;679;12.38;56.03;22.33;90;362;6.63;56.93;18.511;
23;-3276;-56.85;51.20;15.45;22;-2695;-49.87939813;51.328807;22.068;22;1645;-29.17132853;50.597627;25.804;22;-1098;-18.37120553;50.656848;25.125;21;-637;-11.60;50.34;27.208;21;-311;-5.453059;50.447074;12.76;88;3369;64.79;55.00;15.12;88;2762;52.58;56.38;21.34;89;1690;31.06;56.05;24.20;90;1141;19.13;56.41;19.41;90;680;12.36;56.02;22.37;90;361;6.65;56.93;18.501;
23;-3274;-56.85;51.21;15.43;22;-2697;-49.91217569;51.333166;22.004;22;1646;-29.34673573;50.60188;25.779;22;-1097;-18.37039235;50.657912;25.124;21;-637;-11.63;50.34;27.155;21;-312;-5.486269;50.447712;12.772;88;3364;64.74;54.99;15.12;88;2767;52.39;56.38;21.33;89;1693;31.11;56.04;24.20;90;1139;19.10;56.40;19.43;90;679;12.38;56.02;22.44;90;361;6.63;56.93;18.497;
23;-3274;-56.71;51.21;15.43;22;-2694;-49.89015575;51.336781;21.966;22;1647;-29.16759018;50.604112;25.757;22;-1098;-18.54728141;50.6594;25.139;21;-636;-11.70;50.35;27.292;21;-312;-5.517211;50.448243;12.76;88;3370;64.75;54.98;15.14;88;2764;52.63;56.37;21.32;89;1693;31.12;56.04;24.21;90;1139;19.10;56.40;19.44;90;681;12.36;56.02;22.41;90;359;6.58;56.93;18.494;
23;-3273;-56.56;51.21;15.45;22;-2695;-49.86875863;51.339758;21.964;22;1648;-29.34217395;50.609747;25.788;22;-1097;-18.36892833;50.66057;25.125;21;-639;-11.71;50.35;27.27;21;-312;-5.570433;50.449838;12.712;87;3371;64.72;54.97;15.12;88;2766;52.64;56.36;21.31;89;1695;31.16;56.03;24.20;90;1139;19.10;56.39;19.45;90;683;12.40;56.02;22.36;90;360;6.58;56.93;18.492;
23;-3276;-56.56;51.22;15.42;22;-2696;-49.92168658;51.342416;21.913;22;1651;-29.16183032;50.614107;25.827;22;-1096;-18.3681964;50.66344;25.115;21;-642;-11.69;50.35;27.237;21;-313;-5.521327;50.450264;12.706;87;3370;64.71;54.97;15.11;88;2757;52.53;56.35;21.32;89;1691;31.09;56.03;24.22;90;1142;19.16;56.39;19.47;90;684;12.44;56.01;22.36;90;360;6.61;56.93;18.491;
23;-3275;-56.71;51.23;15.44;22;-2696;-49.88168486;51.345499;21.846;22;1650;-29.33742811;50.617934;25.809;22;-1094;-18.54518898;50.664504;25.118;21;-641;-11.66;50.35;27.266;21;-314;-5.578381;50.451539;12.706;87;3370;64.71;54.96;15.14;88;2769;52.53;56.35;21.30;89;1693;31.13;56.02;24.23;90;1144;19.19;56.39;19.48;90;684;12.46;56.01;22.37;90;360;6.57;56.93;18.509;
23;-3275;-56.56;51.23;15.45;23;-2697;-49.89584706;51.349965;21.828;22;1650;-29.1580944;50.620592;25.798;22;-1093;-18.36669219;50.666843;25.108;21;-642;-11.72;50.35;27.229;21;-314;-5.607476;50.451858;12.722;87;3369;64.73;54.95;15.17;88;2761;52.77;56.34;21.31;89;1693;31.13;56.02;24.22;90;1141;19.14;56.38;19.46;90;684;12.46;56.01;22.29;90;360;6.67;56.93;18.515;
23;-3275;-56.71;51.24;15.45;23;-2698;-49.91155698;51.352836;21.808;22;1649;-29.15588959;50.62442;25.802;22;-1094;-18.54326096;50.668863;25.106;21;-640;-11.66;50.35;27.273;21;-315;-5.661124;50.452709;12.748;87;3373;64.65;54.94;15.19;88;2767;52.66;56.33;21.30;89;1694;31.15;56.02;24.22;90;1142;19.16;56.38;19.47;90;684;12.46;56.01;22.31;90;360;6.67;56.92;18.514;
23;-3276;-56.56;51.24;15.47;23;-2696;-49.87104736;51.356451;21.855;22;1647;-29.15337935;50.628779;25.781;22;-1093;-18.54285048;50.670245;25.121;21;-639;-11.74;50.35;27.278;21;-317;-5.571285;50.453241;12.726;87;3367;64.70;54.93;15.19;88;2769;52.35;56.33;21.30;89;1689;31.06;56.01;24.21;90;1140;19.12;56.38;19.46;90;682;12.46;56.01;22.27;90;360;6.62;56.92;18.517;
23;-3275;-56.42;51.24;15.48;23;-2699;-49.92457817;51.358471;21.822;22;1647;-29.15209358;50.631012;25.757;22;-1093;-18.3646194;50.672478;25.124;21;-636;-11.69;50.36;27.22;21;-316;-5.636144;50.453241;12.702;87;3367;64.73;54.92;15.17;88;2766;52.59;56.32;21.32;89;1693;31.14;56.01;24.23;89;1137;19.07;56.38;19.44;90;682;12.42;56.01;22.19;90;361;6.60;56.92;18.522;
23;-3267;-56.71;51.25;15.49;23;-2697;-49.88303969;51.363149;21.766;22;1646;-29.14958399;50.635371;25.734;22;-1095;-18.36417218;50.675029;25.114;21;-638;-11.60;50.36;27.232;21;-316;-5.561208;50.454623;12.719;87;3376;64.68;54.92;15.19;88;2768;52.53;56.31;21.30;89;1690;31.08;56.00;24.22;89;1140;19.13;56.37;19.44;90;681;12.42;56.00;22.29;90;360;6.67;56.92;18.525;
23;-3269;-56.71;51.25;15.49;23;-2697;-49.88056135;51.365701;21.711;22;1645;-29.32461617;50.640049;25.698;22;-1095;-18.36307523;50.676624;25.113;21;-639;-11.67;50.36;27.211;21;-318;-5.621243;50.455367;12.722;87;3374;64.82;54.91;15.19;88;2763;52.53;56.30;21.29;89;1690;31.09;56.00;24.23;89;1136;19.06;56.37;19.45;90;680;12.40;56.00;22.26;90;360;6.62;56.92;18.538;
23;-3272;-56.56;51.26;15.45;23;-2700;-49.9317055;51.370166;21.647;22;1650;-29.14450454;50.644196;25.693;22;-1096;-18.36266859;50.678644;25.092;21;-642;-11.76;50.36;27.209;21;-316;-5.524024;50.455367;12.732;87;3371;64.72;54.90;15.18;88;2766;52.57;56.30;21.28;89;1688;31.05;55.99;24.22;89;1137;19.08;56.37;19.45;90;680;12.39;56.00;22.28;90;361;6.67;56.92;18.543;
23;-3275;-56.99;51.26;15.45;23;-2699;-49.91042285;51.373037;21.614;22;1650;-29.32043003;50.647279;25.696;22;-1097;-18.18414376;50.680558;25.07;21;-640;-11.71;50.36;27.285;21;-314;-5.587464;50.45643;12.695;87;3370;64.75;54.89;15.17;88;2763;52.70;56.29;21.28;89;1692;31.13;55.99;24.22;89;1134;19.02;56.36;19.45;90;680;12.39;56.00;22.29;90;361;6.65;56.92;18.539;
23;-3276;-56.85;51.27;15.46;23;-2702;-49.96321128;51.375801;21.625;22;1651;-29.14022247;50.651638;25.718;22;-1097;-18.36100283;50.682578;25.055;21;-637;-11.69;50.36;27.301;21;-315;-5.614572;50.456856;12.681;87;3372;64.74;54.88;15.19;88;2766;52.69;56.28;21.27;89;1690;31.09;55.98;24.22;89;1138;19.10;56.36;19.43;90;681;12.39;56.00;22.27;90;363;6.66;56.92;18.52;
24;-3276;-56.56;51.27;15.47;23;-2701;-49.94306555;51.377503;21.694;22;1646;-29.13905983;50.653659;25.735;22;-1097;-18.36047477;50.684173;25.054;21;-636;-11.73;50.36;27.469;21;-316;-5.586613;50.457706;12.696;87;3365;64.81;54.87;15.18;88;2766;52.80;56.27;21.28;89;1690;31.10;55.98;24.23;89;1137;19.08;56.35;19.41;90;681;12.40;55.99;22.27;90;364;6.68;56.91;18.531;
24;-3276;-56.71;51.27;15.47;23;-2700;-49.92116349;51.381014;21.648;22;1648;-29.13710292;50.657061;25.717;22;-1098;-18.35962161;50.685555;25.07;21;-637;-11.69;50.37;27.412;21;-318;-5.562485;50.457494;12.715;87;3366;64.86;54.87;15.18;88;2765;52.56;56.27;21.28;89;1692;31.14;55.97;24.24;89;1138;19.10;56.35;19.41;90;681;12.41;55.99;22.28;90;365;6.69;56.91;18.542;
24;-3273;-56.71;51.28;15.45;23;-2707;-50.04799968;51.383672;21.65;22;1646;-29.13428997;50.661952;25.719;22;-1099;-18.35864704;50.688532;25.077;21;-639;-11.73;50.37;27.376;21;-314;-5.587607;50.458557;12.688;87;3360;64.85;54.86;15.18;88;2765;52.53;56.26;21.27;89;1693;31.16;55.97;24.23;89;1137;19.08;56.35;19.39;90;682;12.41;55.99;22.27;90;364;6.64;56.91;18.54;
24;-3272;-56.71;51.28;15.46;23;-2700;-49.91661881;51.385692;21.601;22;1646;-29.30996989;50.665354;25.727;22;-1097;-18.35803774;50.689702;25.081;21;-640;-11.63;50.37;27.326;21;-316;-5.585477;50.458982;12.698;87;3371;64.84;54.85;15.18;88;2767;52.63;56.25;21.27;89;1687;31.05;55.97;24.24;89;1139;19.12;56.35;19.36;90;684;12.42;55.99;22.25;90;364;6.70;56.91;18.53;
24;-3276;-56.56;51.29;15.45;23;-2697;-49.83957425;51.388882;21.537;22;1649;-29.1299494;50.669501;25.742;22;-1098;-18.35726615;50.691509;25.075;21;-640;-11.77;50.37;27.282;21;-315;-5.554253;50.460152;12.721;87;3370;64.83;54.84;15.18;88;2764;52.71;56.24;21.25;89;1685;31.01;55.96;24.24;89;1139;19.12;56.34;19.36;90;683;12.46;55.99;22.26;90;363;6.63;56.91;18.534;
24;-3274;-56.42;51.29;15.47;23;-2698;-49.87376087;51.391753;21.523;22;1652;-29.30560343;50.672903;25.754;22;-1097;-18.3565351;50.692998;25.063;21;-640;-11.71;50.37;27.254;21;-316;-5.619965;50.46079;12.753;86;3371;64.84;54.83;15.20;88;2762;52.81;56.24;21.28;89;1689;31.09;55.96;24.24;89;1140;19.14;56.34;19.37;90;684;12.44;55.98;22.26;90;361;6.63;56.91;18.535;
24;-3274;-56.85;51.29;15.48;23;-2700;-49.9095965;51.392922;21.58;22;1647;-29.12640499;50.675667;25.752;22;-1097;-18.35576363;50.694486;25.063;21;-641;-11.62;50.37;27.264;21;-315;-5.606056;50.461534;12.785;86;3372;64.85;54.83;15.19;88;2767;52.59;56.23;21.26;89;1687;31.06;55.95;24.25;89;1140;19.14;56.34;19.38;90;684;12.46;55.98;22.23;90;361;6.63;56.91;18.55;
24;-3277;-56.71;51.30;15.47;23;-2696;-49.83276973;51.395899;21.587;22;1644;-29.12396073;50.67992;25.754;22;-1099;-18.35515452;50.697251;25.049;21;-639;-11.70;50.37;27.241;21;-315;-5.61954;50.461959;12.776;86;3376;64.80;54.82;15.15;88;2766;52.62;56.22;21.24;89;1690;31.11;55.95;24.24;89;1143;19.20;56.33;19.39;90;683;12.46;55.98;22.23;90;360;6.57;56.91;18.556;
24;-3275;-56.56;51.30;15.44;23;-2701;-49.92281366;51.398345;21.563;22;1646;-29.12249426;50.682472;25.763;22;-1097;-18.35462678;50.699271;25.06;21;-639;-11.60;50.38;27.143;21;-314;-5.560215;50.462384;12.74;86;3368;64.91;54.81;15.14;87;2761;52.74;56.22;21.23;89;1691;31.13;55.94;24.22;89;1141;19.16;56.33;19.42;90;683;12.44;55.98;22.25;90;360;6.65;56.91;18.561;
24;-3276;-56.56;51.30;15.45;23;-2697;-49.80861837;51.401747;21.561;22;1645;-29.29748883;50.686938;25.777;22;-1098;-18.35349006;50.700759;25.07;21;-637;-11.59;50.38;27.141;21;-315;-5.592432;50.463767;12.716;86;3368;64.90;54.80;15.15;87;2766;52.65;56.21;21.25;89;1692;31.15;55.94;24.22;89;1138;19.11;56.33;19.40;90;681;12.44;55.98;22.23;90;361;6.63;56.91;18.555;
24;-3272;-56.71;51.30;15.45;23;-2694;-49.78900322;51.402917;21.558;22;1649;-29.11791307;50.690446;25.771;22;-1100;-18.35304335;50.702035;25.066;21;-637;-11.65;50.38;27.167;21;-318;-5.551415;50.46281;12.701;86;3365;64.89;54.79;15.16;87;2767;52.82;56.20;21.25;89;1692;31.16;55.93;24.23;89;1138;19.11;56.32;19.40;90;681;12.41;55.98;22.21;90;361;6.67;56.91;18.55;
24;-3273;-56.71;51.31;15.45;23;-2696;-49.81792881;51.41121;21.522;22;1649;-29.11589755;50.693955;25.749;22;-1097;-18.35235347;50.703418;25.052;21;-639;-11.75;50.38;27.137;21;-315;-5.601089;50.463767;12.693;86;3368;64.88;54.78;15.21;87;2766;52.71;56.20;21.25;89;1691;31.14;55.93;24.23;89;1138;19.11;56.32;19.41;90;680;12.41;55.98;22.24;90;363;6.70;56.90;18.559;
24;-3274;-56.71;51.31;15.47;23;-2696;-49.82050457;51.408552;21.479;22;1651;-29.11376056;50.697676;25.737;22;-1097;-18.35178503;50.705331;25.039;21;-640;-11.75;50.38;27.128;21;-314;-5.614288;50.465255;12.692;86;3370;64.87;54.78;15.25;87;2763;52.69;56.19;21.25;88;1691;31.14;55.93;24.21;89;1136;19.08;56.32;19.42;90;680;12.39;55.97;22.28;90;364;6.65;56.90;18.565;
24;-3272;-56.56;51.32;15.47;23;-2697;-49.8359953;51.411635;21.47;22;1648;-29.11247829;50.699909;25.747;22;-1097;-18.52875112;50.707245;25.045;21;-641;-11.78;50.38;27.108;21;-315;-5.527147;50.465149;12.717;86;3365;64.96;54.77;15.22;87;2768;52.86;56.18;21.24;88;1692;31.17;55.92;24.20;89;1138;19.11;56.31;19.43;90;680;12.39;55.97;22.26;90;364;6.71;56.90;18.559;
24;-3273;-56.42;51.32;15.43;23;-2702;-49.92580565;51.414293;21.472;22;1646;-29.11028037;50.703737;25.741;22;-1097;-18.35016161;50.708521;25.048;21;-640;-11.75;50.38;27.13;21;-311;-5.573272;50.465787;12.725;86;3361;64.87;54.76;15.20;87;2767;52.68;56.17;21.24;88;1692;31.17;55.92;24.20;89;1138;19.11;56.31;19.43;90;681;12.39;55.97;22.31;90;364;6.66;56.90;18.551;
24;-3271;-56.85;51.32;15.43;23;-2702;-49.92394713;51.416207;21.465;22;1644;-29.10869358;50.706501;25.732;22;-1095;-18.34939065;50.710647;25.045;21;-639;-11.72;50.38;27.143;21;-313;-5.608611;50.466637;12.741;86;3370;64.96;54.75;15.18;87;2768;52.82;56.17;21.24;88;1697;31.26;55.91;24.21;89;1140;19.15;56.31;19.44;90;682;12.41;55.97;22.27;90;363;6.65;56.90;18.56;
24;-3272;-56.71;51.32;15.45;23;-2703;-49.93901561;51.419716;21.475;22;1649;-29.10686243;50.709691;25.728;22;-1095;-18.34882277;50.711392;25.053;21;-638;-11.58;50.38;27.107;21;-315;-5.482295;50.466637;12.738;86;3372;64.99;54.74;15.19;87;2761;52.93;56.16;21.25;88;1697;31.26;55.91;24.22;89;1139;19.13;56.30;19.44;90;682;12.43;55.97;22.23;90;362;6.63;56.90;18.569;
24;-3274;-56.56;51.33;15.44;23;-2702;-49.9196121;51.420672;21.497;22;1647;-29.10460453;50.713625;25.725;22;-1094;-18.17082815;50.713518;25.048;21;-637;-11.58;50.39;27.109;21;-314;-5.560783;50.467488;12.719;86;3366;65.00;54.73;15.20;87;2760;52.73;56.15;21.26;88;1694;31.21;55.90;24.22;89;1139;19.13;56.30;19.43;90;684;12.43;55.96;22.21;90;360;6.59;56.90;18.579;
24;-3274;-56.56;51.33;15.45;24;-2700;-49.88059868;51.422799;21.513;22;1646;-29.10289613;50.716602;25.722;23;-1095;-18.5253109;50.714794;25.045;21;-637;-11.65;50.39;27.118;21;-316;-5.506283;50.467807;12.722;86;3368;64.97;54.73;15.20;87;2769;52.57;56.15;21.25;88;1693;31.20;55.90;24.20;89;1138;19.12;56.30;19.41;90;684;12.47;55.96;22.09;90;360;6.62;56.90;18.573;
24;-3273;-56.42;51.33;15.42;24;-2701;-49.89711291;51.424819;21.516;22;1645;-29.10051721;50.720748;25.711;23;-1092;-18.34707812;50.717239;25.038;21;-638;-11.75;50.39;27.138;21;-312;-5.514231;50.468445;12.742;86;3368;64.98;54.72;15.18;87;2767;52.70;56.14;21.26;88;1694;31.22;55.89;24.21;89;1138;19.12;56.29;19.40;90;684;12.47;55.96;22.10;90;361;6.66;56.90;18.586;
24;-3275;-56.71;51.34;15.42;24;-2699;-49.8580008;51.427052;21.525;22;1645;-29.27642517;50.723406;25.718;23;-1094;-18.34634784;50.718728;25.014;21;-640;-11.66;50.39;27.174;21;-313;-5.589025;50.46887;12.682;86;3367;65.09;54.71;15.21;87;2763;52.62;56.13;21.24;88;1692;31.18;55.89;24.20;89;1139;19.14;56.29;19.42;90;683;12.47;55.96;22.16;90;361;6.70;56.89;18.582;
25;-3275;-56.56;51.34;15.45;24;-2699;-49.85573327;51.429391;21.556;23;1647;-29.09740615;50.726171;25.749;23;-1094;-18.34586102;50.720535;25.016;21;-641;-11.79;50.39;27.198;21;-313;-5.543041;50.469402;12.656;86;3375;65.00;54.70;15.22;87;2768;52.72;56.13;21.24;88;1695;31.24;55.89;24.23;89;1143;19.21;56.29;19.43;90;682;12.45;55.96;22.24;90;365;6.73;56.89;18.591;
25;-3274;-56.42;51.34;15.50;24;-2699;-49.85377516;51.431411;21.615;23;1649;-29.09569859;50.729148;25.747;23;-1093;-18.16757244;50.721811;25.03;21;-642;-11.74;50.39;27.149;21;-314;-5.579516;50.469721;12.625;85;3369;65.03;54.69;15.20;87;2767;52.86;56.12;21.24;88;1691;31.17;55.88;24.22;89;1142;19.20;56.29;19.42;90;680;12.43;55.96;22.27;90;365;6.66;56.89;18.61;
25;-3277;-56.71;51.34;15.49;24;-2698;-49.8336558;51.433112;21.639;23;1648;-29.09301577;50.733826;25.753;23;-1094;-18.16729085;50.723938;25.032;21;-641;-11.65;50.39;27.168;21;-314;-5.600947;50.471103;12.585;85;3366;65.06;54.69;15.24;87;2761;52.88;56.11;21.28;88;1694;31.23;55.88;24.24;89;1142;19.20;56.28;19.43;90;680;12.40;55.95;22.26;90;364;6.72;56.89;18.612;
25;-3272;-56.71;51.35;15.48;24;-2699;-49.84996212;51.435345;21.68;23;1651;-29.09143086;50.73659;25.796;23;-1093;-18.16648733;50.725001;24.999;21;-638;-11.66;50.40;27.144;21;-313;-5.591296;50.471315;12.566;85;3369;65.03;54.68;15.23;87;2761;52.66;56.11;21.27;88;1690;31.16;55.87;24.24;89;1141;19.18;56.28;19.40;90;680;12.40;55.95;22.24;90;363;6.60;56.89;18.596;
25;-3275;-56.71;51.35;15.45;24;-2698;-49.83015346;51.436727;21.709;23;1652;-29.08947977;50.739993;25.811;23;-1096;-18.3434681;50.726915;24.984;21;-638;-11.66;50.40;27.125;21;-316;-5.514656;50.471953;12.595;85;3366;65.04;54.67;15.23;87;2766;52.96;56.10;21.25;88;1694;31.23;55.87;24.26;89;1141;19.18;56.28;19.39;90;680;12.40;55.95;22.20;90;363;6.63;56.89;18.592;
25;-3275;-56.42;51.35;15.41;24;-2696;-49.79156828;51.438428;21.728;23;1651;-29.26495364;50.743289;25.775;23;-1093;-18.34253558;50.728616;24.991;21;-637;-11.70;50.40;27.168;21;-313;-5.512244;50.471315;12.601;85;3365;65.09;54.66;15.21;87;2762;52.82;56.09;21.23;88;1695;31.25;55.86;24.23;89;1140;19.16;56.27;19.40;90;682;12.40;55.95;22.19;90;362;6.67;56.89;18.59;
25;-3275;-56.85;51.36;15.44;24;-2700;-49.86101122;51.443;21.749;23;1650;-29.08600596;50.746053;25.761;23;-1097;-18.34196772;50.729467;25.003;21;-640;-11.72;50.40;27.138;21;-311;-5.591155;50.472804;12.649;85;3371;65.05;54.65;15.21;87;2765;52.64;56.09;21.25;88;1697;31.29;55.86;24.21;89;1142;19.20;56.27;19.43;90;682;12.43;55.95;22.21;90;363;6.61;56.89;18.59;
25;-3274;-56.71;51.36;15.44;24;-2697;-49.80355088;51.445127;21.775;23;1649;-29.08442181;50.748817;25.793;23;-1095;-18.34127864;50.731593;25.005;21;-641;-11.64;50.40;27.174;21;-312;-5.495211;50.472698;12.669;85;3367;65.07;54.64;15.25;87;2763;52.84;56.08;21.24;88;1693;31.22;55.86;24.21;89;1140;19.17;56.27;19.45;90;686;12.43;55.95;22.22;90;361;6.59;56.89;18.59;
25;-3272;-56.56;51.36;15.46;24;-2695;-49.76497288;51.446828;21.804;23;1647;-29.08289858;50.751475;25.815;23;-1093;-18.16335361;50.733294;25;21;-641;-11.57;50.40;27.124;21;-313;-5.516076;50.47291;12.637;85;3367;65.08;54.64;15.26;87;2762;52.88;56.07;21.24;88;1694;31.24;55.85;24.19;89;1138;19.13;56.26;19.43;90;684;12.51;55.94;22.19;90;361;6.67;56.89;18.582;
25;-3273;-56.56;51.36;15.47;24;-2702;-49.89175768;51.44938;21.826;23;1644;-29.08113141;50.754559;25.822;23;-1093;-18.33998106;50.735421;25;21;-639;-11.61;50.40;27.083;21;-313;-5.469805;50.473867;12.621;85;3365;65.15;54.63;15.26;87;2765;52.86;56.07;21.23;88;1691;31.19;55.85;24.20;89;1136;19.10;56.26;19.41;90;683;12.47;55.94;22.19;90;360;6.62;56.89;18.584;
25;-3275;-56.42;51.37;15.47;24;-2700;-49.85390183;51.450336;21.851;23;1646;-29.0788775;50.758493;25.832;23;-1095;-18.33957576;50.736378;24.985;21;-637;-11.70;50.40;27.076;21;-313;-5.530268;50.475356;12.647;85;3365;65.12;54.62;15.27;87;2769;52.88;56.06;21.23;88;1691;31.19;55.84;24.19;89;1137;19.11;56.26;19.39;90;679;12.45;55.94;22.27;90;360;6.64;56.89;18.601;
25;-3274;-56.56;51.37;15.50;24;-2698;-49.8147074;51.452676;21.892;23;1647;-29.07692867;50.761895;25.825;23;-1096;-18.33884605;50.738291;24.98;21;-637;-11.79;50.41;27.077;21;-313;-5.504435;50.475143;12.652;85;3373;65.21;54.61;15.26;86;2762;52.82;56.05;21.24;88;1691;31.19;55.84;24.17;89;1140;19.17;56.26;19.40;90;680;12.38;55.94;22.30;90;360;6.61;56.88;18.609;
25;-3273;-56.56;51.37;15.50;24;-2702;-49.88536608;51.455972;21.895;23;1649;-29.07564964;50.764128;25.815;23;-1097;-18.3381976;50.739674;24.977;21;-639;-11.74;50.41;27.053;21;-312;-5.505999;50.475781;12.725;85;3372;65.17;54.60;15.26;86;2764;52.88;56.05;21.22;88;1688;31.14;55.83;24.19;89;1139;19.15;56.25;19.40;90;679;12.40;55.94;22.21;90;361;6.66;56.88;18.611;
25;-3272;-56.56;51.38;15.50;24;-2698;-49.81048753;51.457035;21.913;23;1649;-29.25104098;50.767424;25.776;23;-1098;-18.33787319;50.741587;24.995;21;-642;-11.69;50.41;27.072;21;-314;-5.586613;50.477057;12.755;85;3371;65.17;54.60;15.25;86;2763;52.86;56.04;21.21;88;1687;31.12;55.83;24.19;89;1136;19.10;56.25;19.40;89;680;12.38;55.94;22.17;90;359;6.61;56.88;18.61;
25;-3272;-56.56;51.38;15.49;24;-2697;-49.7899684;51.459161;21.942;23;1653;-29.07132652;50.771677;25.766;23;-1098;-18.15965856;50.743182;24.996;21;-639;-11.60;50.41;27.041;21;-316;-5.637989;50.476951;12.746;85;3369;65.28;54.59;15.25;86;2767;52.83;56.03;21.20;88;1688;31.14;55.82;24.22;89;1138;19.14;56.25;19.40;89;683;12.40;55.93;22.18;90;360;6.57;56.88;18.607;
25;-3271;-56.42;51.38;15.49;24;-2699;-49.82493503;51.461181;21.933;23;1650;-29.06992661;50.774122;25.772;23;-1098;-18.33641447;50.744352;25.007;21;-638;-11.67;50.41;27.041;21;-314;-5.542473;50.477588;12.764;85;3366;65.16;54.58;15.25;86;2767;52.98;56.03;21.21;88;1689;31.17;55.82;24.23;89;1136;19.10;56.24;19.40;89;684;12.46;55.93;22.21;90;360;6.59;56.88;18.613;
25;-3271;-56.28;51.38;15.48;24;-2695;-49.75027026;51.462032;21.949;23;1650;-29.24510007;50.777737;25.754;23;-1099;-18.33560382;50.744883;25.005;21;-638;-11.67;50.41;27.017;21;-315;-5.584059;50.47812;12.724;85;3368;65.23;54.57;15.23;86;2768;52.81;56.02;21.21;88;1692;31.22;55.82;24.21;89;1138;19.14;56.24;19.40;89;682;12.47;55.93;22.22;90;359;6.61;56.88;18.612;
25;-3271;-56.28;51.39;15.48;24;-2698;-49.80215249;51.465647;21.972;23;1648;-29.24326293;50.780927;25.74;23;-1097;-18.33523911;50.747222;24.989;21;-637;-11.71;50.41;26.976;21;-314;-5.57682;50.478758;12.735;85;3370;65.33;54.56;15.22;86;2763;52.92;56.01;21.20;88;1688;31.15;55.81;24.22;89;1136;19.10;56.24;19.43;89;681;12.44;55.93;22.21;90;359;6.60;56.88;18.621;
25;-3270;-56.71;51.39;15.48;24;-2697;-49.78235678;51.467029;21.993;23;1650;-29.06493554;50.782841;25.761;23;-1097;-18.51189093;50.748286;24.978;21;-640;-11.71;50.42;27.011;21;-314;-5.517637;50.478545;12.711;84;3369;65.22;54.55;15.22;86;2761;52.78;56.01;21.20;88;1690;31.19;55.81;24.22;89;1137;19.12;56.23;19.43;89;679;12.42;55.93;22.16;90;361;6.59;56.88;18.633;
